cpdID,cpdName,feature,ion,purpose,IonID,Commentsformanualrevision,rt,rt_minutes,mz,mzMin,mzMax,rtMin,rtMax,Monoisotopic_mass,chemicalFormula,measuredMZ,ppmError,npcStandardID,npcFeatureID,sn1,sn2,logPRDKit,logPALOGPS,logPChemAxon,HMDBClass,HMDBSubClass,HMDBDirectParent,HMDBID,LmapsCategory,LmapsMainclass,LMapsSubclass,LMapsID,KEGGPathway,KEGGID,chemspiderID,PubChemID,IUPAC,CAS,ChEBIID,InChI,InChIKey,confidenceScore,MSIAnnotationLevel,complexityScore,urine,plasma,serum,breastMilk,gastric,dueodenal,faecal,liver,originalMatrix,annotatedBy,validationFiles,ISOriginalFiles
RNEG-054,N-Acetylaspartic acid,1,M-H,primary,RNEG-054.1,,60,1,174.04025,174.0376394,174.0428606,45,75,175.0480724,C6H9NO5,,,IROA_P02W86,URNEG-01950,,,-1.7413,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Aspartic acid and derivatives,HMDB0000812,,,,NA,"Alanine, aspartate and glutamate metabolism",C0104,58576,65065,(2S)-2-acetamidobutanedioic acid,,21547,"InChI=1S/C6H9NO5/c1-3(8)7-4(6(11)12)2-5(9)10/h4H,2H2,1H3,(H,7,8)(H,9,10)(H,11,12)/t4-/m0/s1",OTCCIMWXFLJLIA-BYPYZUCNSA-N,2a,1,1,X,,,,,,,,Urine,AA,,
RNEG-054,N-Acetylaspartic acid,2,[(M+1)-H],range,RNEG-054.2,,60,1,175.04334,175.0407143,175.0459657,45,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-054,N-Acetylaspartic acid,3,[M-COO-H],specificity,RNEG-054.3,,60,1,130.05042,130.0484692,130.0523708,45,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-054,N-Acetylaspartic acid,4,[M-CH3COOH-H],specificity,RNEG-054.4,,60,1,114.01912,114.0174097,114.0208303,45,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-055,"Adenosine 3',5'-cyclic monophosphate",1,M-H,primary,RNEG-055.1,,97.2,1.62,328.0447,328.0397793,328.0496207,82.2,112.2,329.05252,C10H12N5O6P,,,IROA_P03W29,URNEG-03177,,,-1.6944,,,Purine nucleotides,Cyclic purine nucleotides,"3',5'-cyclic purine nucleotides",HMDB0000058,,,,NA,Purine metabolism,C00575,5851,6076,"(4aR,6R,7R,7aS)-6-(6-amino-9H-purin-9-yl)-2,7-dihydroxy-hexahydro-2lambda5-furo[3,2-d][1,3,2]dioxaphosphinin-2-one",,17489,"InChI=1S/C10H12N5O6P/c11-8-5-9(13-2-12-8)15(3-14-5)10-6(16)7-4(20-10)1-19-22(17,18)21-7/h2-4,6-7,10,16H,1H2,(H,17,18)(H2,11,12,13)/t4-,6-,7-,10-/m1/s1",IVOMOUWHDPKRLL-KQYNXXCUSA-N,2a,1,1,X,,,,,,,,Urine,AA,,
RNEG-055,"Adenosine 3',5'-cyclic monophosphate",2,[(M+1)-H],range,RNEG-055.2,,97.2,1.62,329.04721,329.0422743,329.0521457,82.2,112.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-055,"Adenosine 3',5'-cyclic monophosphate",3,[C5H5N5-H],specificity,RNEG-055.3,,97.2,1.62,134.04667,134.0446593,134.0486807,82.2,112.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-056,N-acetyl-L-carnosine,1,M-H,primary,RNEG-056.1,,55.2,0.92,267.10933,267.1053234,267.1133366,40.2,70.2,268.117155,C11H16N4O4,,,in house,URNEG-01767,,,-1.8558,,,Peptidomimetics,Hybrid peptides,Hybrid peptides,HMDB0012881,,,,NA,NA,NA,8396518,10221026,,,172509,"InChI=1S/C11H16N4O4/c1-7(16)13-3-2-10(17)15-9(11(18)19)4-8-5-12-6-14-8/h5-6,9H,2-4H2,1H3,(H,12,14)(H,13,16)(H,15,17)(H,18,19)/t9-/m1/s1",BKAYIFDRRZZKNF-SECBINFHSA-N,2a,1,1,X,,,,,,,,Urine,EC,,
RNEG-056,N-acetyl-L-carnosine,2,[(M+1)-H],range,RNEG-056.2,,55.2,0.92,268.11206,268.1080383,268.1160817,40.2,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-056,N-acetyl-L-carnosine,3,[M-C5H9NO2-H],specificity,RNEG-056.3,,55.2,0.92,154.0622,154.0598891,154.0645109,40.2,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-056,N-acetyl-L-carnosine,4,[M-COO-CH3CONH2-H],specificity,RNEG-056.4,,55.2,0.92,164.08239,164.0799288,164.0848512,40.2,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-057,Riboflavin,1,M-H,primary,RNEG-057.1,,229.2,3.82,375.13046,375.124833,375.136087,214.2,244.2,376.1382844,C17H20N4O6,,,IROA_P03W86,URNEG-08639,,,-1.81776,,,Pteridines and derivatives,Alloxazines and isoalloxazines,Flavins,HMDB0000244,,,,NA,Riboflavin metabolism,C00255,431981,493570,"7,8-dimethyl-10-[(2S,3S,4R)-2,3,4,5-tetrahydroxypentyl]-2H,3H,4H,10H-benzo[g]pteridine-2,4-dione",,17015,"InChI=1S/C17H20N4O6/c1-7-3-9-10(4-8(7)2)21(5-11(23)14(25)12(24)6-22)15-13(18-9)16(26)20-17(27)19-15/h3-4,11-12,14,22-25H,5-6H2,1-2H3,(H,20,26,27)/t11-,12+,14-/m0/s1",AUNGANRZJHBGPY-SCRDCRAPSA-N,2a,1,1,X,,,,,,,,Urine,AA,,
RNEG-057,Riboflavin,2,[(M+1)-H],range,RNEG-057.2,,229.2,3.82,376.1334,376.127758,376.139042,214.2,244.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-057,Riboflavin,3,[M-C4H8O4-H],specificity,RNEG-057.3,,229.2,3.82,255.0882,255.0843737,255.0920263,214.2,244.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-058,D-Glucaric acid | D-Galactaric acid,1,M-H,primary,RNEG-058.1,,34.2,0.57,209.02974,209.0266046,209.0328754,19.2,49.2,210.0375673,C6H10O8,,,IROA_P04W25 | IROA_P02W71,URNEG-00761,,,-3.418,,,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Glucuronic acid derivatives,HMDB0029881 | HMDB0000639,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Dicarboxylic acids [FA0117],LMFA01170108 | LMFA01170107,Ascorbate and aldarate metabolism,C0081 | C00879,30577 | 2301286,33037 | 3037582,"(2R,3S,4S,5S)-2,3,4,5-tetrahydroxyhexanedioicacid | (2R,3S,4R,5S)-2,3,4,5-tetrahydroxyhexanedioicacid",,16002 | 30852,"InChI=1S/C6H10O8/c7-1(3(9)5(11)12)2(8)4(10)6(13)14/h1-4,7-10H,(H,11,12)(H,13,14)/t1-,2-,3-,4+/m0/s1 | InChI=1S/C6H10O8/c7-1(3(9)5(11)12)2(8)4(10)6(13)14/h1-4,7-10H,(H,11,12)(H,13,14)/t1-,2+,3+,4-",DSLZVSRJTYRBFB-LLEIAEIESA-N | DSLZVSRJTYRBFB-DUHBMQHGSA-N,2a,1,1,X,,,,,,,,Urine,AA,,
RNEG-058,D-Glucaric acid | D-Galactaric acid,2,[(M+1)-H],range,RNEG-058.2,,34.2,0.57,210.03318,210.0300295,210.0363305,19.2,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-058,D-Glucaric acid | D-Galactaric acid,3,[M-H2O-H],specificity,RNEG-058.3,,34.2,0.57,191.01918,191.0163147,191.0220453,19.2,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-059,Pimelic acid,1,M-H,primary,RNEG-059.1,,207.6,3.46,159.06573,159.063344,159.068116,192.6,222.6,160.07356,C7H12O4,,,IROA_P05W34,URNEG-07447,,,-0.7199,,,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,HMDB0000857,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Dicarboxylic acids [FA0117],LMFA01170051,Biotin metabolism,C02656,376,385,heptanedioic acid,,30531,"InChI=1S/C7H12O4/c8-6(9)4-2-1-3-5-7(10)11/h1-5H2,(H,8,9)(H,10,11)",WLJVNTCWHIRURA-UHFFFAOYSA-N,2a,1,3,X,,,,,,,,Urine,AA,,
RNEG-059,Pimelic acid,2,[(M+1)-H],range,RNEG-059.2,,207.6,3.46,160.06915,160.066749,160.071551,192.6,222.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-059,Pimelic acid,3,[M-COO-H],specificity,RNEG-059.3,,207.6,3.46,115.0759,115.0741739,115.0776261,192.6,222.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-059,Pimelic acid,4,[M-COO-H2O-H],specificity,RNEG-059.4,,207.6,3.46,97.06534,97.06388402,97.06679598,192.6,222.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-060,Suberic acid,1,M-H,primary,RNEG-060.1,,267.6,4.46,173.08138,173.0787838,173.0839762,252.6,282.6,174.08921,C8H14O4,,,IROA_P06W22,URNEG-10045,,,-0.5758,,,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,HMDB0000893,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Dicarboxylic acids [FA0117],LMFA01170001,NA,C08278,10025,10457,octanedioic acid,,9300,"InChI=1S/C8H14O4/c9-7(10)5-3-1-2-4-6-8(11)12/h1-6H2,(H,9,10)(H,11,12)",TYFQFVWCELRYAO-UHFFFAOYSA-N,2a,1,3,X,,,,,,,,Urine,AA,,
RNEG-060,Suberic acid,2,[(M+1)-H],range,RNEG-060.2,,267.6,4.46,174.0848,174.0821887,174.0874113,252.6,282.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-060,Suberic acid,3,[M-COO-H2O-H],specificity,RNEG-060.3,,267.6,4.46,111.08099,111.0793238,111.0826562,252.6,282.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-061,Sucrose,1,M-H,primary,RNEG-061.1,,40.8,0.68,341.10839,341.1032734,341.1135066,25.8,55.8,342.1162115,C12H22O11,,,IROA_P06W74,URNEG-01197,,,-4.976,,,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,O-glycosyl compounds,HMDB0000258,,,,NA,Galactose metabolism; Starch and sucrose metabolism,C00089,5768,5988,"(2R,3R,4S,5S,6R)-2-{[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol",,17992,"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1",CZMRCDWAGMRECN-UGDNZRGBSA-N,2a,1,2?,X,,,,,,,,Urine,AA,,
RNEG-061,Sucrose,2,[(M+1)-H],range,RNEG-061.2,,40.8,0.68,342.11182,342.1066883,342.1169517,25.8,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-061,Sucrose,3,[M+Cl],specificity,RNEG-061.3,,40.8,0.68,377.08506,377.0794037,377.0907163,25.8,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-062,p-Hydroxymandelic acid,1,M-H,primary,RNEG-062.1,,94.2,1.57,167.03443,167.0319245,167.0369355,79.2,109.2,168.0422587,C8H8O4,,,PC00002368,URNEG-03125,,,0.1326,,,Phenols,1-hydroxy-2-unsubstituted benzenoids,1-hydroxy-2-unsubstituted benzenoids,HMDB0000822,,,,NA,Tyrosine metabolism,C11527,321,328,Hydroxy(4-hydroxyphenyl)acetic acid,,16388,"InChI=1S/C8H8O4/c9-6-3-1-5(2-4-6)7(10)8(11)12/h1-4,7,9-10H,(H,11,12)",YHXHKYRQLYQUIH-UHFFFAOYSA-N,2a,1,1,X,,,,,,,,Urine,AA,,
RNEG-062,p-Hydroxymandelic acid,2,[(M+1)-H],range,RNEG-062.2,,94.2,1.57,168.03783,168.0353094,168.0403506,79.2,109.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-062,p-Hydroxymandelic acid,3,[M-HCOOH-H],specificity,RNEG-062.3,,94.2,1.57,121.02895,121.0271346,121.0307654,79.2,109.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-063,Homovanillic acid,1,M-H,primary,RNEG-063.1,,228,3.8,181.05008,181.0473642,181.0527958,213,243,182.0579088,C9H10O4,,,IROA_P06W32,URNEG-08609,,,0.0136,,,Phenols,Methoxyphenols,Methoxyphenols,HMDB0000118,,,,NA,Tyrosine metabolism,C05582,1675,1738,2-(4-hydroxy-3-methoxyphenyl)acetic acid,306-08-1,545959,"InChI=1S/C9H10O4/c1-13-8-4-6(5-9(11)12)2-3-7(8)10/h2-4,10H,5H2,1H3,(H,11,12)",QRMZSPFSDQBLIX-UHFFFAOYSA-N,2a,1,4,X,,,,,,,,Urine,EC,,
RNEG-063,Homovanillic acid,2,[(M+1)-H],range,RNEG-063.2,,228,3.8,182.05348,182.0507492,182.0562108,213,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-063,Homovanillic acid,3,[M-COO-H],specificity,RNEG-063.3,,228,3.8,137.06025,137.0581941,137.0623059,213,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-063,Homovanillic acid,4,[M-COO-CH3-H],specificity,RNEG-063.4,,228,3.8,122.03678,122.0349494,122.0386106,213,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-064,Vanillylmandelic acid,1,M-H,primary,RNEG-064.1,,118.2,1.97,197.045,197.0420443,197.0479557,103.2,133.2,198.0528234,C9H10O5,,,PC00002165,URNEG-EX003,,,-0.1048,,,Phenols,Methoxyphenols,Methoxyphenols,HMDB0000291,,,,NA,Tyrosine metabolism,C05584,1207,1245,Hydroxy(4-hydroxy-3-methoxyphenyl)acetic acid,,NA,"InChI=1S/C9H10O5/c1-14-7-4-5(2-3-6(7)10)8(11)9(12)13/h2-4,8,10-11H,1H3,(H,12,13)/t8-/m0/s1",CGQCWMIAEPEHNQ-QMMMGPOBSA-N,2a,1,1,X,,,,,,,,Urine,AA,,
RNEG-064,Vanillylmandelic acid,2,[(M+1)-H],range,RNEG-064.2,,118.2,1.97,198.0484,198.0454293,198.0513707,103.2,133.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-064,Vanillylmandelic acid,3,[M-CH3COOH-H],specificity,RNEG-064.3,,118.2,1.97,137.02387,137.0218146,137.0259254,103.2,133.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-065,Phenyllactic acid,1,M-H,primary,RNEG-065.1,peak on the left side overlapped with another peak. use isf,270.6,4.51,165.05517,165.0526942,165.0576458,255.6,285.6,166.0629942,C9H10O3,,,PC00001522,URNEG-10164,,,-0.3397,,,Phenylpropanoic acids,,Phenylpropanoic acids,HMDB0000779,,,,NA,Phenylalanine metabolism,C00994,3715,3848,2-hydroxy-3-phenylpropanoic acid,,25998,"InChI=1S/C9H10O3/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8,10H,6H2,(H,11,12)",VOXXWSYKYCBWHO-UHFFFAOYSA-N,2a,1,1,X,,,,,,,,Urine,AA,,
RNEG-065,Phenyllactic acid,2,[(M+1)-H],range,RNEG-065.2,,270.6,4.51,166.05856,166.0560691,166.0610509,255.6,285.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-065,Phenyllactic acid,3,[M-CH3COOH-H],specificity,RNEG-065.3,,270.6,4.51,147.0446,147.0423943,147.0468057,255.6,285.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-066,2-Hydroxyisobutyric acid,1,M-H,primary,RNEG-066.1,isomer annotated RNEG-127,97.2,1.62,103.03952,103.0379744,103.0410656,82.2,112.2,104.0473441,C4H8O3,,,PC00001810,URNEG-03199,,,-0.9264,,,Hydroxy acids and derivatives,Alpha hydroxy acids and derivatives,Alpha hydroxy acids and derivatives,HMDB0000729,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105],LMFA01050417,NA,NA,11181,11671,2-hydroxy-2-methylpropanoic acid,,50129,"InChI=1S/C4H8O3/c1-4(2,7)3(5)6/h7H,1-2H3,(H,5,6)",BWLBGMIXKSTLSX-UHFFFAOYSA-N,2a,1,1,X,,,,,,,,Urine,AA,,
RNEG-066,2-Hydroxyisobutyric acid,2,[(M+1)-H],range,RNEG-066.2,,97.2,1.62,104.04295,104.0413894,104.0445106,82.2,112.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-066,2-Hydroxyisobutyric acid,3,[2M+Na-2H],specificity,RNEG-066.3,,97.2,1.62,229.06881,229.065374,229.072246,82.2,112.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-067,Sorbitol | Mannitol | Galactitol,1,M-H,primary,RNEG-067.1,,34.2,0.57,181.07121,181.0684939,181.0739261,19.2,49.2,182.0790382,C6H14O6,,,PC00002398 | PC00001465 | PC00001841,URNEG-00724,,,-2.9632,,,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Sugar alcohols,HMDB0000247 | HMDB0000765 | HMDB0000107,,,,NA,Fructoseandmannosemetabolism | Galactosemetabolism | Fructoseandmannosemetabolism,C00794 | C00392 | C01697,,5780 | 6251 | 11850,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol | (2R,3R,4R,5R)-hexane-1,2,3,4,5,6-hexol | (2R,3S,4R,5S)-hexane-1,2,3,4,5,6-hexol",,17924 | 16899 | 16813,"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4+,5-,6-/m1/s1 | InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4-,5-,6-/m1/s1 | InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4+,5+,6-",,2a,1,1,X,,,,,,,,Urine,AA/EC,,
RNEG-067,Sorbitol | Mannitol | Galactitol,2,[(M+1)-H],range,RNEG-067.2,,34.2,0.57,182.07466,182.0719289,182.0773911,19.2,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-067,Sorbitol | Mannitol | Galactitol,3,[M-H2O-H],specificity,RNEG-067.3,,34.2,0.57,163.06065,163.0582041,163.0630959,19.2,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-068,Indoxyl glucuronide,1,M-H,primary,RNEG-068.1,,203.4,3.39,308.07703,308.0724088,308.0816512,188.4,218.4,309.0848518,C14H15NO7,,,AldrichCPR_P03W37,URNEG-07351,,,-1.5002,,,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Steroid glucuronide conjugates,HMDB0010319,,,,NA,NA,NA,2015556,2733785,"(2S,3S,4S,5R,6S)-3,4,5-trihydroxy-6-(1H-indol-3-yloxy)oxane-2-carboxylic acid",,145223,"InChI=1S/C14H15NO7/c16-9-10(17)12(13(19)20)22-14(11(9)18)21-8-5-15-7-4-2-1-3-6(7)8/h1-5,9-12,14-18H,(H,19,20)/t9-,10-,11+,12-,14+/m0/s1",KUYNOZVWCFXSNE-BYNIDDHOSA-N,2a,1,1,X,,,,,,,,Urine,EC,,
RNEG-068,Indoxyl glucuronide,2,[(M+1)-H],range,RNEG-068.2,,203.4,3.39,309.08028,309.0756438,309.0849162,188.4,218.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-068,Indoxyl glucuronide,3,[M-H+HCOONa],specificity,RNEG-068.3,,203.4,3.39,376.06445,376.058809,376.070091,188.4,218.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-069,Na-acetyl-L-arginine,1,M-H,primary,RNEG-069.1,,54.6,0.91,215.11442,215.1111933,215.1176467,39.6,69.6,216.1222404,C8H16N4O3,,,PC00000521,URNEG-01742,,,-3.00353,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-L-alpha-amino acids,HMDB0004620,,,,NA,NA,NA,60752,67427,(2S)-5-carbamimidamido-2-acetamidopentanoic acid,,40521,"InChI=1S/C8H16N4O3/c1-5(13)12-6(7(14)15)3-2-4-11-8(9)10/h6H,2-4H2,1H3,(H,12,13)(H,14,15)(H4,9,10,11)/t6-/m0/s1",SNEIUMQYRCDYCH-LURJTMIESA-N,2a,1,1,X,,,,,,,,Urine,AA,,
RNEG-069,Na-acetyl-L-arginine,2,[(M+1)-H],range,RNEG-069.2,,54.6,0.91,216.11694,216.1136982,216.1201818,39.6,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-069,Na-acetyl-L-arginine,3,[M-CH2CO-CN2H2-H],specificity,RNEG-069.3,,54.6,0.91,131.08205,131.0800838,131.0840162,39.6,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-070,Citric acid,1,M-H,primary,RNEG-070.1,can be saturated,67.5,1.125,191.01918,191.0163147,191.0220453,52.5,82.5,192.0270026,C6H8O7,,,BioLog_PM1W62,URNEG-02167,,,-2.3668,,,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,HMDB0000094,,,,NA,Citrate cycle (TCA cycle),C00158,305,311,,,30769,"InChI=1S/C6H8O7/c7-3(8)1-6(13,5(11)12)2-4(9)10/h13H,1-2H2,(H,7,8)(H,9,10)(H,11,12)",KRKNYBCHXYNGOX-UHFFFAOYSA-N,2a,1,2,X,,,,,,,,Urine,EC,,
RNEG-070,Citric acid,2,[(M+1)-H],range,RNEG-070.2,,67.5,1.125,192.0226,192.0197197,192.0254803,52.5,82.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-070,Citric acid,3,[(M+2)-H],range,RNEG-070.3,,67.5,1.125,193.02374,193.0208446,193.0266354,52.5,82.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-070,Citric acid,4,[M-H2O-H],specificity,RNEG-070.4,,67.5,1.125,173.00861,173.0060149,173.0112051,52.5,82.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-070,Citric acid,5,[M-2H2O-COO-H],specificity,RNEG-070.5,,67.5,1.125,111.00822,111.0065549,111.0098851,52.5,82.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-071,Isocitric acid,1,M-H,primary,RNEG-071.1,can be saturated,46.2,0.77,191.01918,191.0163147,191.0220453,31.2,61.2,192.0270026,C6H8O7,,,IROA_P01W85,URNEG-01470,,,-2.5109,,,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,HMDB0000193,,,,NA,Citrate cycle (TCA cycle),C00311,1161,1198,,,30887,"InChI=1S/C6H8O7/c7-3(8)1-2(5(10)11)4(9)6(12)13/h2,4,9H,1H2,(H,7,8)(H,10,11)(H,12,13)",ODBLHEXUDAPZAU-UHFFFAOYSA-N,2a,1,2,X,,,,,,,,Urine,EC,,
RNEG-071,Isocitric acid,2,[(M+1)-H],range,RNEG-071.2,,46.2,0.77,192.0226,192.0197197,192.0254803,31.2,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-071,Isocitric acid,3,[(M+2)-H],range,RNEG-071.3,,46.2,0.77,193.02374,193.0208446,193.0266354,31.2,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-071,Isocitric acid,4,[M-H2O-H],specificity,RNEG-071.4,,46.2,0.77,173.00861,173.0060149,173.0112051,31.2,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-071,Isocitric acid,5,[M-2H2O-COO-H],specificity,RNEG-071.5,,46.2,0.77,111.00822,111.0065549,111.0098851,31.2,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-072,Pregnanediol-3-glucuronide,1,M-H,primary,RNEG-072.1,,553.8,9.23,495.29579,495.2883606,495.3032194,538.8,568.8,496.3036184,C27H44O8,,,COIN-0026,URNEG-16515,,,-1.7207,,,Steroids and steroid derivatives,Steroidal glycosides,Steroid glucuronide conjugates,HMDB0010318,,,,NA,NA,NA,110346,123796,,,88765,"InChI=1S/C27H44O8/c1-13(28)17-6-7-18-16-5-4-14-12-15(8-10-26(14,2)19(16)9-11-27(17,18)3)34-25-22(31)20(29)21(30)23(35-25)24(32)33/h13-23,25,28-31H,4-12H2,1-3H3,(H,32,33)/t13-,14+,15+,16-,17+,18-,19-,20-,21-,22+,23-,25+,26-,27+/m0/s1",ZFFFJLDTCLJDHL-JQYCEVDMSA-N,2a,1,3,X,,,,,,,,Urine,EC,,
RNEG-072,Pregnanediol-3-glucuronide,2,[(M+1)-H],range,RNEG-072.2,,553.8,9.23,496.29921,496.2917655,496.3066545,538.8,568.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-072,Pregnanediol-3-glucuronide,3,[M-H+HCOONa],specificity,RNEG-072.3,,553.8,9.23,563.28322,563.2747708,563.2916692,538.8,568.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-073,Gallic acid,1,M-H,primary,RNEG-073.1,,103.32,1.722,169.0137,169.0111648,169.0162352,88.32,118.32,170.0215233,C7H6O5,,,PC00001321,URNEG-03422,,,0.7607,,,Benzene and substituted derivatives,Benzoic acids and derivatives,Gallic acids,HMDB0005807,,,,NA,Aminobenzoate degradation; Biosynthesis of phenylpropanoids; Microbial metabolism in diverse environments,C01424,361,370,,,30778,"InChI=1S/C7H6O5/c8-4-1-3(7(11)12)2-5(9)6(4)10/h1-2,8-10H,(H,11,12)",LNTHITQWFMADLM-UHFFFAOYSA-N,2a,1,2,X,,,,,,,,Urine,EC,,
RNEG-073,Gallic acid,2,[(M+1)-H],range,RNEG-073.2,,103.32,1.722,170.0171,170.0145497,170.0196503,88.32,118.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-073,Gallic acid,3,[M-COO-H],specificity,RNEG-073.3,,103.32,1.722,125.02387,125.0219946,125.0257454,88.32,118.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
