cpdID,cpdName,feature,ion,purpose,IonID,Commentsformanualrevision,rt,rt_minutes,mz,mzMin,mzMax,rtMin,rtMax,Monoisotopic_mass,chemicalFormula,measuredMZ,ppmError,npcStandardID,npcFeatureID,sn1,sn2,logPRDKit,logPALOGPS,logPChemAxon,HMDBClass,HMDBSubClass,HMDBDirectParent,HMDBID,LmapsCategory,LmapsMainclass,LMapsSubclass,LMapsID,KEGGPathway,KEGGID,chemspiderID,PubChemID,IUPAC,CAS,ChEBIID,InChI,InChIKey,confidenceScore,MSIAnnotationLevel,complexityScore,urine,plasma,serum,breastMilk,gastric,dueodenal,faecal,liver,originalMatrix,annotatedBy,validationFiles,ISOriginalFiles
HPOS-048,Arginine,3,[M-NH3+H],specificity,HPOS-048.3,,355.0979358,5.918298929,158.09295,158.0905786,158.0953214,340.0979358,370.0979358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-049,Lysine,1,M+H,primary,HPOS-049.1,,358.8095308,5.980158847,147.11335,147.1111433,147.1155567,343.8095308,373.8095308,146.1055277,C6H14N2O2,,,PC00001470,PHPOS-08367,,,-2.7345,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",L-alpha-amino acids,HMDB0000182,,,,NA,Lysine Metabolism,C00047,5747,5962,,,18019,"InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1",KDXKERNSBIXSRK-YFKPBYRVSA-N,2a,1,1,,X,,,,,,,Plasma,EC,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-049,Lysine,2,[(M+1)+H],range,HPOS-049.2,,358.8095308,5.980158847,148.11617,148.1139483,148.1183917,343.8095308,373.8095308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-049,Lysine,3,[M-NH3+H],specificity,HPOS-049.3,,358.8095308,5.980158847,130.0868,130.0848487,130.0887513,343.8095308,373.8095308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-050,a-glycerophosphocholine,1,M+H,primary,HPOS-050.1,,361.0425375,6.017375625,258.1101005,258.1062288,258.1139721,346.0425375,376.0425375,257.102824,C8H20NO6P,,,PC00000929,PHPOS-08433,,,-3.1312,,,Glycerophospholipids,Glycerophosphocholines,Glycerophosphocholines,HMDB0000086,,,,NA,Glycerophospholipid metabolism,C00670,10760,11234,,,135063,"InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3",SUHOQUVVVLNYQR-UHFFFAOYSA-N,2a,1,1,,X,,,,,,,Plasma,EC,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-050,a-glycerophosphocholine,2,[(M+1)+H],range,HPOS-050.2,,361.0425375,6.017375625,259.11386,259.1099733,259.1177467,346.0425375,376.0425375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-050,a-glycerophosphocholine,3,[M-(C3H6O2)+H],specificity,HPOS-050.3,,361.0425375,6.017375625,184.07387,184.0711089,184.0766311,346.0425375,376.0425375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-050,a-glycerophosphocholine,4,[M+Na],specificity,HPOS-050.4,,361.0425375,6.017375625,280.09259,280.0883886,280.0967914,346.0425375,376.0425375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-051,3-methylhistidine,1,M+H,primary,HPOS-051.1,,365.5020678,6.091701131,170.09295,170.0903986,170.0955014,350.5020678,380.5020678,169.0851266,C7H11N3O2,,,PC00001753,PHPOS-08529,,,-2.3359,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Histidine and derivatives,HMDB0000479,,,,NA,Histidine Metabolism,C01152,58494,64969,,,27596,"InChI=1S/C7H11N3O2/c1-10-4-9-3-5(10)2-6(8)7(11)12/h3-4,6H,2,8H2,1H3,(H,11,12)/t6-/m0/s1",JDHILDINMRGULE-LURJTMIESA-N,2a,1,2,X,X,,,,,,,Plasma,EC,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-051,3-methylhistidine,2,[(M+1)+H],range,HPOS-051.2,,365.5020678,6.091701131,171.09558,171.0930136,171.0981464,350.5020678,380.5020678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-051,3-methylhistidine,3,[M-CO2+H],specificity,HPOS-051.3,use isf,365.5020678,6.091701131,126.10312,126.1012285,126.1050115,350.5020678,380.5020678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-052,1-methylhistidine,1,M+H,primary,HPOS-052.1,,381.0110355,6.350183925,170.09295,170.0903986,170.0955014,366.0110355,396.0110355,169.0851266,C7H11N3O2,,,PC00001623,PHPOS-08695,,,-2.3359,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Histidine and derivatives,HMDB0000001,,,,NA,Histidine Metabolism,C01152,83153,92105,,,50599,"InChI=1S/C7H11N3O2/c1-10-3-5(9-4-10)2-6(8)7(11)12/h3-4,6H,2,8H2,1H3,(H,11,12)/t6-/m0/s1",BRMWTNUJHUMWMS-LURJTMIESA-N,2a,1,2,,X,,,,,,,Plasma,EC,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-052,1-methylhistidine,2,[(M+1)+H],range,HPOS-052.2,,381.0110355,6.350183925,171.09558,171.0930136,171.0981464,366.0110355,396.0110355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-052,1-methylhistidine,3,[M-HCOOH+H],specificity,HPOS-052.3,use isf,381.0110355,6.350183925,124.08747,124.0856087,124.0893313,366.0110355,396.0110355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-053,N-Acetyl-D-mannosamine | N-Acetyl-D-glucosamine,1,M+Na,primary,HPOS-053.1,,108.4842245,1.808070408,244.07971,244.0760488,244.0833712,93.48422445,123.4842245,221.0899372,C8H15NO6,,,AldrichCPR_P01W17,UHPOS-00762,,,-2.2373,,,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Acylaminosugars,HMDB0001129 | HMDB0000215,,,,NA,Amino sugar and nucleotide sugar metabolism,"C00645 | 
C00140",388414 | 388319,439281 | 439174,,,63153 | 506227,"InChI=1S/C8H15NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h4-8,10,12-14H,2H2,1H3,(H,9,11)/t4-,5+,6-,7-,8?/m1/s1 | InChI=1S/C8H15NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h4-8,10,12-14H,2H2,1H3,(H,9,11)/t4-,5-,6-,7-,8?/m1/s1",OVRNDRQMDRJTHS-ZTVVOAFPSA-N | OVRNDRQMDRJTHS-RTRLPJTCSA-N,2a,1,1,X,X,,,,,,,Urine,AA,AIRWAVE_HPOS_ToF07_U23W23_LTR,
HPOS-053,N-Acetyl-D-mannosamine | N-Acetyl-D-glucosamine,2,[(M+1)+Na],range,HPOS-053.2,,108.4842245,1.808070408,245.08289,245.0792138,245.0865662,93.48422445,123.4842245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-055,Hypoxanthine,1,M+H,primary,HPOS-055.1,,95.52031876,1.592005313,137.04634,137.0442843,137.0483957,80.52031876,110.5203188,136.0385108,C5H4N4O,,,PC00001553,PHPOS-01804,,,-0.134,,,Imidazopyrimidines,Purines and purine derivatives,Hypoxanthines,HMDB0000157,,,,NA,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",C00262,768,135398638,,,17368,"InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)",FDGQSTZJBFJUBT-UHFFFAOYSA-N,2a,1,3,,X,,,,,,,Plasma,EC,,
HPOS-055,Hypoxanthine,2,[(M+1)+H],range,HPOS-055.2,,95.52031876,1.592005313,138.04839,138.0463193,138.0504607,80.52031876,110.5203188,,,,,,PHPOS-01811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-055,Hypoxanthine,3,[M-H2O+H],specificity,HPOS-055.3,,95.52031876,1.592005313,119.03577,119.0339845,119.0375555,80.52031876,110.5203188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-056,Pantothenic acid,1,M+H,primary,HPOS-056.1,,67.97083492,1.132847249,220.1185,220.1151982,220.1218018,52.97083492,82.97083492,219.1106726,C9H17NO5,,,IROA_P04W09,UHPOS-00323,,,-1.8626,,,Organooxygen compounds,Alcohols and polyols,Secondary alcohols,HMDB0000210,,,,NA,Pantothenate and CoA Metabolism,C00864,6361,6613,,,46905,"InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)/t7-/m0/s1",GHOKWGTUZJEAQD-ZETCQYMHSA-N,2a,1,1,X,,,,,,,,Urine,AA,,
HPOS-056,Pantothenic acid,2,[(M+1)+H],range,HPOS-056.2,,67.97083492,1.132847249,221.12171,221.1183932,221.1250268,52.97083492,82.97083492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-056,Pantothenic acid,3,[M-H2O+H],specificity,HPOS-056.3,,67.97083492,1.132847249,202.10793,202.1048984,202.1109616,52.97083492,82.97083492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-057,Urocanic acid,1,M+H,primary,HPOS-057.1,,78.22564792,1.303760799,139.05075,139.0486642,139.0528358,63.22564792,93.22564792,138.0429274,C6H6N2O2,,,IROA_P02W40,UHPOS-EX005,,,-0.4967,,,Azoles,Imidazoles,Imidazolyl carboxylic acids and derivatives,HMDB0000301,,,,NA,Histidine Metabolism,C00785,643824,736715,,,30817,"InChI=1S/C6H6N2O2/c9-6(10)2-1-5-3-7-4-8-5/h1-4H,(H,7,8)(H,9,10)/b2-1+",LOIYMIARKYCTBW-OWOJBTEDSA-N,2a,1,1,X,,,,,,,,Urine,AA,,
HPOS-057,Urocanic acid,2,[(M+1)+H],range,HPOS-057.2,,78.22564792,1.303760799,140.05352,140.0514192,140.0556208,63.22564792,93.22564792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-057,Urocanic acid,3,[M-CO-H2O+H],specificity,HPOS-057.3,,78.22564792,1.303760799,93.04527,93.04387432,93.04666568,63.22564792,93.22564792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-058,5'-Methylthioadenosine,1,M+H,primary,HPOS-058.1,,78.0746227,1.301243712,298.0968365,298.0923651,298.101308,63.0746227,93.0746227,297.0895603,C11H15N5O3S,,,IROA_P01W41,UHPOS-00509,,,-1.8553,,,5'-deoxyribonucleosides,5'-deoxy-5'-thionucleosides,5'-deoxy-5'-thionucleosides,HMDB0001173,,,,NA,Cysteine and methionine metabolism,C00170,388321,439176,,,17509,"InChI=1S/C11H15N5O3S/c1-20-2-5-7(17)8(18)11(19-5)16-4-15-6-9(12)13-3-14-10(6)16/h3-5,7-8,11,17-18H,2H2,1H3,(H2,12,13,14)/t5-,7-,8-,11-/m1/s1",WUUGFSXJNOTRMR-IOSLPCCCSA-N,2a,1,1,X,,,,,,,,Urine,AA,,
HPOS-058,5'-Methylthioadenosine,2,[(M+1)+H],range,HPOS-058.2,,78.0746227,1.301243712,299.09979,299.0953035,299.1042765,63.0746227,93.0746227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-059,Cytosine,1,M+H,primary,HPOS-059.1,,143.5321018,2.392201696,112.05109,112.0494092,112.0527708,128.5321018,158.5321018,111.0432618,C4H5N3O,,,IROA_P01W22,UHPOS-EX006,,,-0.81193,,,Diazines,Pyrimidines and pyrimidine derivatives,Pyrimidones,HMDB0000630,,,,NA,Pyrimidine metabolism,C00380,577,597,,,16040,"InChI=1S/C4H5N3O/c5-3-1-2-6-4(8)7-3/h1-2H,(H3,5,6,7,8)",OPTASPLRGRRNAP-UHFFFAOYSA-N,2a,1,2,X,,,,,,,,Urine,AA,,
HPOS-059,Cytosine,2,[(M+1)+H],range,HPOS-059.2,,143.5321018,2.392201696,113.05323,113.0515342,113.0549258,128.5321018,158.5321018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-059,Cytosine,3,[M+Na],specificity,HPOS-059.3,,143.5321018,2.392201696,134.03303,134.0310195,134.0350405,128.5321018,158.5321018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-060,Benzoylcarnitine,1,M+H,primary,HPOS-060.1,,267.2955796,4.454926326,266.13923,266.1352379,266.1432221,252.2955796,282.2955796,265.1314081,C14H19NO4,,,,UHPOS-02470,,,-2.2788,,,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,HMDB0240664,,,,NA,NA,NA,114314,129022,,,NA,"InChI=1S/C14H19NO4/c1-15(2,3)10-12(9-13(16)17)19-14(18)11-7-5-4-6-8-11/h4-8,12H,9-10H2,1-3H3/t12-/m1/s1",AWUHAZDZHNWQAG-GFCCVEGCSA-N,4a,3,1,X,,,,,,,,Urine,EC,,
HPOS-060,Benzoylcarnitine,2,[(M+1)+H],range,HPOS-060.2,,267.2955796,4.454926326,267.14249,267.1384829,267.1464971,252.2955796,282.2955796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-060,Benzoylcarnitine,3,[M-N(CH3)3+H],specificity,HPOS-060.3,,267.2955796,4.454926326,207.06573,207.062624,207.068836,252.2955796,282.2955796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-061,Pipecolic acid | N-methyl proline,1,M+H,primary,HPOS-061.1,,268.7185166,4.478641943,130.0868,130.0848487,130.0887513,253.7185166,283.7185166,129.0789786,C6H11NO2,,,IROA_P02W75 | inhouse,PHPOS-06140,,,0.2131 | 0.1652,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha-amino acids | Proline and derivatives,HMDB0000070 | HMDB0094696,,,,NA,Lysine Metabolism,C00408  | NA,826 | 558617,849 | 643474,,,17964 | 90344,"InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9) | InChI=1S/C6H11NO2/c1-7-4-2-3-5(7)6(8)9/h5H,2-4H2,1H3,(H,8,9)/t5-/m0/s1",HXEACLLIILLPRG-UHFFFAOYSA-N  | CWLQUGTUXBXTLF-YFKPBYRVSA-N,2a,1,1,X,X,,,,,,,Plasma,AA,,
HPOS-061,Pipecolic acid | N-methyl proline,2,[(M+1)+H],range,HPOS-061.2,,268.7185166,4.478641943,131.0899,131.0879337,131.0918663,253.7185166,283.7185166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-061,Pipecolic acid | N-methyl proline,3,[M-HCOOH+H],specificity,HPOS-061.3,,268.7185166,4.478641943,84.08132,84.08005878,84.08258122,253.7185166,283.7185166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-062,Tiglylcarnitine CAR(5:1),1,M+H,primary,HPOS-062.1,,272.5613224,4.542688706,244.15488,244.1512177,244.1585423,257.5613224,287.5613224,243.1470582,?C12H21NO4,,,,,,,-2.8724,,,Fatty Acyls,Fatty acid esters,Acyl carnitines,HMDB0002366,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],NA,NA,C02301,34999729,91825636,,,85520,"InChI=1S/C12H21NO4/c1-6-9(2)12(16)17-10(7-11(14)15)8-13(3,4)5/h6,10H,7-8H2,1-5H3/b9-6+/t10-/m1/s1",WURBQCVBQNMUQT-OLKPEBQYSA-N,4a,3,1,,X,,,,,,,Plasma,EC,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-062,Tiglylcarnitine CAR(5:1),2,[(M+1)+H],range,HPOS-062.2,,272.5613224,4.542688706,245.15813,245.1544526,245.1618074,257.5613224,287.5613224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-062,Tiglylcarnitine CAR(5:1),3,[M-N(CH3)3+H],specificity,HPOS-062.3,,272.5613224,4.542688706,185.08138,185.0786038,185.0841562,257.5613224,287.5613224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-063,Octadecenoylcarnitine CAR(18:1),1,M+H,primary,HPOS-063.1,,225.8869597,3.65,426.35833,426.3519346,426.3647254,210.8869597,240.8869597,425.35051,C25H47NO4,,,,,,,NA,,,Fatty Acyls,Fatty acid esters,Acyl carnitines,NA,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],NA,NA,C02301,NA,NA,,,75659,NA,NA,3a,2,1,,X,,,,,,,Plasma,EC,,
HPOS-063,Octadecenoylcarnitine CAR(18:1),2,[(M+1)+H],range,HPOS-063.2,,225.8869597,3.65,427.36167,427.3552596,427.3680804,210.8869597,240.8869597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-064,Decadienoylcarnitine CAR(10:2),1,M+H,primary,HPOS-064.1,,246.4494577,4.107490961,312.21748,312.2127967,312.2221633,231.4494577,261.4494577,311.2096584,C17H29NO4,,,,,,,NA,,,Fatty Acyls,Fatty acid esters,Acyl carnitines,NA,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],NA,NA,C02301,NA,NA,,,75659,NA,NA,4a,3,1,X,X,,,,,,,Plasma,EC,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-064,Decadienoylcarnitine CAR(10:2),2,[(M+1)+H],range,HPOS-064.2,,246.4494577,4.107490961,313.22078,313.2160817,313.2254783,231.4494577,261.4494577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-065,Decenoylcarnitine CAR(10:1),1,M+H,primary,HPOS-065.1,,242.4970963,4,314.23313,314.2284165,314.2378435,227.4970963,257.4970963,313.2253085,C17H31NO4,,,,,,,NA,,,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,,NA,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],NA,NA,C02301,NA,NA,,,75659,NA,NA,4a,3,3,,X,,,,,,,Plasma,EC,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-065,Decenoylcarnitine CAR(10:1),2,[(M+1)+H],range,HPOS-065.2,,242.4970963,4,315.23643,315.2317015,315.2411585,227.4970963,257.4970963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-065,Decenoylcarnitine CAR(10:1),3,[M-N(CH3)3+H],specificity,HPOS-065.3,,242.4970963,4,255.15963,255.1558026,255.1634574,227.4970963,257.4970963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-065,Decenoylcarnitine CAR(10:1),4,M+Na,specificity,HPOS-065.4,,242.4970963,4,336.21508,336.2100368,336.2201232,227.4970963,257.4970963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-066,Dodecenoylcarnitine CAR(12:1),1,M+H,primary,HPOS-066.1,,234.8697947,3.89,342.26443,342.259296,342.269564,219.8697947,249.8697947,341.2566086,C19H35NO4,,,,PHPOS-04854,,,NA,,,Fatty Acyls,Fatty acid esters,Fatty acid esters,NA,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],NA,NA,C02301,NA,NA,,,75659,NA,NA,4a,3,1,X,,,,,,,,Urine,EC,,
HPOS-066,Dodecenoylcarnitine CAR(12:1),2,[(M+1)+H],range,HPOS-066.2,,234.8697947,3.89,343.26774,343.262591,343.272889,219.8697947,249.8697947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-067,Hexadecenoylcarnitine CAR(16:1),1,M+H,primary,HPOS-067.1,,229.544484,3.8257414,398.32703,398.3210551,398.3330049,214.544484,244.544484,397.3192088,C23H43NO4,,,,,,,NA,,,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,Acyl carnitines,NA,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],NA,NA,C02301,NA,NA,,,75659,NA,NA,4a,3,1,,X,,,,,,,Plasma,EC,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-067,Hexadecenoylcarnitine CAR(16:1),2,[(M+1)+H],range,HPOS-067.2,,229.544484,3.8257414,399.33036,399.32437,399.33635,214.544484,244.544484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-068,Octadecadienoylcarnitine CAR(18:2),1,M+H,primary,HPOS-068.1,,227.8075973,3.796793288,424.34268,424.3363149,424.3490451,212.8075973,242.8075973,423.3348589,C25H45NO4,,,,,,,NA,,,Fatty Acyls,Fatty acid esters,Acyl carnitines,NA,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],NA,NA,C02301,NA,NA,,,75659,NA,NA,4a,3,1,,X,,,,,,,Plasma,EC,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-068,Octadecadienoylcarnitine CAR(18:2),2,[(M+1)+H],range,HPOS-068.2,,227.8075973,3.796793288,425.34602,425.3396398,425.3524002,212.8075973,242.8075973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-070,Hydroxydecanoylcarnitine CAR(10:0-OH),1,M+H,primary,HPOS-070.1,,272.9093285,4.49,332.2437,332.2387163,332.2486837,257.9093285,287.9093285,331.2358731,C17H33NO5,,,,,,,NA,,,Fatty Acyls,Fatty acid esters,Acyl carnitines,NA,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],NA,NA,C02301,NA,NA,,,75659,NA,NA,4b,3,1,,X,,,,,,,Plasma,EC,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-070,Hydroxydecanoylcarnitine CAR(10:0-OH),2,[(M+1)+H],range,HPOS-070.2,,272.9093285,4.49,333.247,333.2420013,333.2519987,257.9093285,287.9093285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-071,3-Hydroxybutyrylcarnitine CAR(4:0-OH),1,M+H,primary,HPOS-071.1,,325.410516,5.4,248.1498,248.1460778,248.1535222,310.410516,340.410516,247.1419728,C11H21NO5,,,in house,UHPOS-03012,,,-3.677,,,Fatty Acyls,Fatty acid esters,Acyl carnitines,HMDB0013127,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],LMFA07070037,NA,NA,28540388,71464477,,,72995,"InChI=1S/C11H21NO5/c1-8(13)5-11(16)17-9(6-10(14)15)7-12(2,3)4/h8-9,13H,5-7H2,1-4H3",UEFRDQSMQXDWTO-UHFFFAOYSA-N,2a,1,1,X,,,,,,,,Urine,AA,,
HPOS-071,3-Hydroxybutyrylcarnitine CAR(4:0-OH),2,[(M+1)+H],range,HPOS-071.2,,325.410516,5.4,249.15304,249.1493027,249.1567773,310.410516,340.410516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-072,Thiamine,1,M+,primary,HPOS-072.1,,329.5509483,5.492515806,265.11176,265.1077833,265.1157367,314.5509483,344.5509483,265.1123069,C12H17N4OS+,,,IROA – P03W11,UHPOS-03150,,,-1.44459,,,Diazines,Pyrimidines and pyrimidine derivatives,Thiamines,HMDB0000235,,,,NA,Thiamine metabolism,C00378,1098,1130,"3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-5-(2-hydroxyethyl)-4-methyl-1,3-thiazol-3-ium",,18385,"InChI=1S/C12H17N4OS/c1-8-11(3-4-17)18-7-16(8)6-10-5-14-9(2)15-12(10)13/h5,7,17H,3-4,6H2,1-2H3,(H2,13,14,15)/q+1",JZRWCGZRTZMZEH-UHFFFAOYSA-N,2a,1,1,X,,,,,,,,Urine,AA,,
HPOS-072,Thiamine,2,[(M+1],range,HPOS-072.2,,329.5509483,5.492515806,266.11435,266.1103583,266.1183417,314.5509483,344.5509483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-072,Thiamine,3,[M-C6H8NOS+H],specificity,HPOS-072.3,,329.5509483,5.492515806,122.07182,122.0699889,122.0736511,314.5509483,344.5509483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
